Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
107433	0.35889	1.7751e-002	0.	0.
107434	0.35755	1.7361e-002	0.	0.
107438	0.36937	1.3572e-002	0.	0.
107439	0.3699	1.464e-002	0.	0.
107440	0.36907	1.5249e-002	0.	0.
107442	-0.41667	1.4432e-002	0.	0.
107443	-0.41494	1.5309e-002	0.	0.
107446	0.35561	1.3461e-002	0.	0.
107447	0.35441	1.5371e-002	0.	0.
107448	0.3541	1.4035e-002	0.	0.
107449	0.35401	1.4731e-002	0.	0.
107453	-0.37771	-1.3542e-002	0.	0.
107454	-0.37602	-1.4583e-002	0.	0.
107455	-0.37674	-1.5625e-002	0.	0.
107459	-0.34438	1.3455e-002	0.	0.
107460	-0.34558	1.5364e-002	0.	0.
107461	-0.34589	1.4022e-002	0.	0.
107466	0.35932	2.1268e-002	0.	0.
107467	0.36016	1.9834e-002	0.	0.
107468	0.36172	2.0685e-002	0.	0.
107472	0.3729	2.3041e-002	0.	0.
107477	0.3874	-1.0753e-002	0.	0.
107478	0.38892	-9.5781e-003	0.	0.
107479	0.38811	-1.1638e-002	0.	0.
107481	0.35906	-2.1317e-002	0.	0.
107482	0.35811	-1.9705e-002	0.	0.
107483	0.35929	-2.0494e-002	0.	0.
107486	0.33496	-1.1458e-002	0.	0.
107487	0.33351	-1.0549e-002	0.	0.
107491	-0.40099	2.2917e-002	0.	0.
107492	-0.40265	2.1923e-002	0.	0.
107496	0.33925	-2.0833e-002	0.	0.
107497	0.33979	-2.1875e-002	0.	0.
107500	-0.38103	2.1311e-002	0.	0.
107501	-0.38008	1.9705e-002	0.	0.
107502	-0.38125	2.0482e-002	0.	0.
107504	-0.38326	-2.1875e-002	0.	0.
107505	-0.38495	-2.2938e-002	0.	0.
107510	0.31159	2.1888e-002	0.	0.
107511	0.31055	1.9717e-002	0.	0.
107512	0.31185	2.0192e-002	0.	0.
107513	0.3113	1.9771e-002	0.	0.
107515	0.3095	-1.9489e-002	0.	0.
107516	0.30797	-2.0562e-002	0.	0.
107517	0.30824	-1.921e-002	0.	0.
107518	0.30901	-2.0755e-002	0.	0.
107522	-0.4131	-1.8744e-002	0.	0.
107523	-0.41245	-1.8129e-002	0.	0.
107525	-0.37228	1.0417e-003	0.	0.
107526	-0.37061	-1.6263e-019	0.	0.
107529	0.35372	1.0417e-003	0.	0.
107530	0.35539	-1.6263e-019	0.	0.
107534	0.32907	3.4775e-003	0.	0.
107535	0.328	3.1286e-003	0.	0.
107536	0.32973	1.6546e-003	0.	0.
107537	0.32909	6.7805e-004	0.	0.
107538	0.32808	1.264e-003	0.	0.
107540	0.30213	-1.9261e-002	0.	0.
107541	0.30202	-1.6882e-002	0.	0.
107542	0.30308	-1.8133e-002	0.	0.
107546	-0.31456	-1.7529e-002	0.	0.
107547	-0.3168	-1.8625e-002	0.	0.
107552	0.40888	1.6653e-002	0.	0.
107553	0.40848	1.559e-002	0.	0.
107554	0.40697	1.6245e-002	0.	0.
107556	-0.30157	-1.6797e-002	0.	0.
107557	-0.30228	-1.6523e-002	0.	0.
107559	-0.40973	-2.2049e-002	0.	0.
107560	-0.40916	-2.3038e-002	0.	0.
107561	-0.41101	-2.3137e-002	0.	0.
107565	0.38107	-2.2774e-002	0.	0.
107566	0.37915	-2.2935e-002	0.	0.
107567	0.38034	-2.1909e-002	0.	0.
107572	0.30265	1.7929e-002	0.	0.
107573	0.30149	1.6836e-002	0.	0.
107574	0.30219	1.8499e-002	0.	0.
107575	0.30215	1.722e-002	0.	0.
107579	0.37071	-2.1879e-002	0.	0.
107580	0.37214	-2.0063e-002	0.	0.
107584	0.38143	1.0474e-002	0.	0.
107585	0.383	9.0903e-003	0.	0.
107586	0.38218	1.1346e-002	0.	0.
107590	-0.41269	-2.3008e-002	0.	0.
107594	-0.32248	-1.3228e-003	0.	0.
107595	-0.3218	5.5788e-004	0.	0.
107596	-0.32264	3.0381e-004	0.	0.
107599	0.38705	-2.2793e-002	0.	0.
107600	0.38633	-2.1924e-002	0.	0.
107604	-0.37038	-2.0961e-002	0.	0.
107605	-0.3725	-2.086e-002	0.	0.
107606	-0.37187	-2.1905e-002	0.	0.
107610	0.41112	1.6951e-002	0.	0.
107612	0.39754	-1.4791e-002	0.	0.
107613	0.39597	-1.55e-002	0.	0.
107616	0.39704	-2.2958e-002	0.	0.
107620	0.31422	1.7277e-002	0.	0.
107621	0.31369	1.6148e-002	0.	0.
107622	0.31293	1.7798e-002	0.	0.
107624	0.30817	5.9415e-003	0.	0.
107625	0.30723	4.672e-003	0.	0.
107626	0.30813	3.625e-003	0.	0.
107627	0.30757	4.1221e-003	0.	0.
107630	0.3339	-4.1011e-003	0.	0.
107631	0.33243	-5.5642e-003	0.	0.
107632	0.33144	-4.7209e-003	0.	0.
107633	0.33395	-4.842e-003	0.	0.
107634	0.33185	-5.3066e-003	0.	0.
107637	0.33167	1.3021e-003	0.	0.
107638	0.33251	6.1367e-004	0.	0.
107639	0.33349	1.7173e-003	0.	0.
107642	0.32961	5.7937e-003	0.	0.
107643	0.32831	4.3385e-003	0.	0.
107647	0.37774	1.5519e-002	0.	0.
107651	0.3254	-1.3143e-002	0.	0.
107657	-0.34625	-1.5699e-002	0.	0.
107661	0.33856	3.1677e-003	0.	0.
107662	0.33767	1.4044e-003	0.	0.
107667	0.33216	-1.9869e-002	0.	0.
107668	0.3332	-1.804e-002	0.	0.
107669	0.33215	-1.8047e-002	0.	0.
107672	0.32815	-1.9252e-002	0.	0.
107675	0.32882	1.9873e-002	0.	0.
107676	0.32887	1.8241e-002	0.	0.
107678	0.33332	1.9897e-002	0.	0.
107679	0.33207	1.8196e-002	0.	0.
107680	0.33317	1.8204e-002	0.	0.
107685	0.33306	2.1875e-002	0.	0.
107688	0.31055	-1.5639e-002	0.	0.
107689	0.30853	-1.6026e-002	0.	0.
107692	0.33503	-1.3802e-002	0.	0.
107693	0.33412	-1.6139e-002	0.	0.
107694	0.33361	-1.4531e-002	0.	0.
107695	0.33514	-1.61e-002	0.	0.
107699	-0.31745	1.913e-002	0.	0.
107700	-0.31955	1.8991e-002	0.	0.
107701	-0.31786	1.9937e-002	0.	0.
107702	-0.31862	2.0143e-002	0.	0.
107704	0.3099	-9.9106e-003	0.	0.
107705	0.31071	-8.4912e-003	0.	0.
107706	0.31135	-9.6002e-003	0.	0.
107707	0.30988	-9.0705e-003	0.	0.
107709	-0.35915	2.2768e-002	0.	0.
107710	-0.35719	2.2917e-002	0.	0.
107711	-0.35848	2.1875e-002	0.	0.
107716	0.4225	2.2341e-002	0.	0.
107717	0.42282	2.3087e-002	0.	0.
107718	0.4236	2.3165e-002	0.	0.
107720	-0.36253	-5.2083e-004	0.	0.
107721	-0.36381	6.4099e-004	0.	0.
107722	-0.36215	1.5585e-003	0.	0.
107723	-0.36327	2.7152e-003	0.	0.
107727	0.3678	-5.2083e-004	0.	0.
107728	0.36615	-1.5585e-003	0.	0.
107729	0.36702	5.5695e-006	0.	0.
107730	0.36727	-2.7152e-003	0.	0.
107733	0.31545	7.6429e-003	0.	0.
107734	0.31507	5.4373e-003	0.	0.
107735	0.31592	6.156e-003	0.	0.
107737	0.31963	-9.4866e-003	0.	0.
107738	0.32018	-7.971e-003	0.	0.
107739	0.31918	-7.5452e-003	0.	0.
107741	0.32646	4.6823e-003	0.	0.
107742	0.32552	4.3568e-003	0.	0.
107743	0.32608	6.4508e-003	0.	0.
107744	0.3248	5.6665e-003	0.	0.
107748	0.32204	4.6569e-003	0.	0.
107749	0.32103	4.463e-003	0.	0.
107750	0.32271	3.1624e-003	0.	0.
107753	-0.31449	-4.3229e-003	0.	0.
107754	-0.31469	-5.4714e-003	0.	0.
107755	-0.31609	-3.5799e-003	0.	0.
107756	-0.31645	-5.2682e-003	0.	0.
107757	-0.317	-4.403e-003	0.	0.
107761	-0.41522	-1.0991e-002	0.	0.
107764	-0.33224	-2.0155e-002	0.	0.
107765	-0.33187	-2.1358e-002	0.	0.
107766	-0.33308	-2.2042e-002	0.	0.
107769	0.32619	1.1625e-002	0.	0.
107770	0.32863	1.1089e-002	0.	0.
107771	0.32654	9.9823e-003	0.	0.
107772	0.32802	1.0576e-002	0.	0.
107776	-0.3155	1.6473e-002	0.	0.
107779	0.37875	4.2883e-003	0.	0.
107780	0.38032	2.9771e-003	0.	0.
107781	0.37938	5.0555e-003	0.	0.
107783	-0.30693	2.3281e-002	0.	0.
107790	0.37964	-1.5551e-002	0.	0.
107793	0.40952	1.5743e-002	0.	0.
107797	-0.41762	4.0512e-003	0.	0.
107798	-0.41566	5.1784e-003	0.	0.
107802	-0.41941	8.3342e-003	0.	0.
107805	-0.37524	2.2917e-002	0.	0.
107810	-0.31001	-1.6459e-002	0.	0.
107811	-0.30935	-1.7075e-002	0.	0.
107812	-0.30753	-1.5767e-002	0.	0.
107817	0.36015	1.3715e-002	0.	0.
107820	0.33771	9.375e-003	0.	0.
107821	0.33668	7.2917e-003	0.	0.
107824	-0.38201	-2.0115e-002	0.	0.
107826	0.40516	-2.1938e-002	0.	0.
107827	0.40688	-2.2958e-002	0.	0.
107830	0.37582	1.4324e-002	0.	0.
107831	0.37645	1.3442e-002	0.	0.
107834	0.30311	-1.9392e-002	0.	0.
107835	0.30213	-2.1641e-002	0.	0.
107838	0.304	2.1281e-002	0.	0.
107839	0.30493	1.9071e-002	0.	0.
107840	0.30397	1.9034e-002	0.	0.
107841	0.30351	1.9603e-002	0.	0.
107845	0.36056	-2.2496e-002	0.	0.
107846	0.3596	-2.2747e-002	0.	0.
107847	0.35988	-2.115e-002	0.	0.
107849	-0.35638	-1.4207e-002	0.	0.
107850	-0.35701	-1.247e-002	0.	0.
107851	-0.35718	-1.3447e-002	0.	0.
107855	-0.3826	2.2508e-002	0.	0.
107856	-0.3816	2.2741e-002	0.	0.
107857	-0.38187	2.1133e-002	0.	0.
107861	-0.41356	-1.5084e-002	0.	0.
107862	-0.41563	-1.5083e-002	0.	0.
107863	-0.4152	-1.5659e-002	0.	0.
107870	-0.41148	1.4144e-002	0.	0.
107871	-0.41313	1.5368e-002	0.	0.
107872	-0.4122	1.4273e-002	0.	0.
107876	-0.37711	-2.2917e-002	0.	0.
107879	-0.34468	2.2738e-002	0.	0.
107880	-0.34506	2.3357e-002	0.	0.
107885	0.35523	2.2755e-002	0.	0.
107886	0.35494	2.3357e-002	0.	0.
107890	0.34663	-2.1875e-002	0.	0.
107895	0.33695	2.3056e-002	0.	0.
107901	-0.37708	2.2917e-002	0.	0.
107904	0.34011	1.3393e-002	0.	0.
107905	0.34161	1.4094e-002	0.	0.
107906	0.34135	1.4923e-002	0.	0.
107909	0.34275	2.2917e-002	0.	0.
107910	0.34112	2.1875e-002	0.	0.
107913	0.34012	-1.3542e-002	0.	0.
107914	0.34158	-1.4583e-002	0.	0.
107917	0.32464	-2.1248e-002	0.	0.
107918	0.32562	-2.0402e-002	0.	0.
107920	-0.34795	-2.1966e-002	0.	0.
107921	-0.34972	-2.0948e-002	0.	0.
107924	0.40751	2.0341e-003	0.	0.
107925	0.40849	1.301e-003	0.	0.
107926	0.40902	2.184e-003	0.	0.
107928	-0.42103	2.3108e-002	0.	0.
107929	-0.4196	2.2312e-002	0.	0.
107930	-0.41927	2.3301e-002	0.	0.
107935	0.40815	-1.6027e-002	0.	0.
107936	0.40934	-1.7924e-002	0.	0.
107937	0.40988	-1.6875e-002	0.	0.
107939	0.4107	-1.2156e-002	0.	0.
107940	0.41156	-1.397e-002	0.	0.
107941	0.41204	-1.3021e-002	0.	0.
107945	-0.33173	1.8047e-002	0.	0.
107946	-0.33237	1.7133e-002	0.	0.
107947	-0.33116	1.644e-002	0.	0.
107950	-0.33557	1.4404e-002	0.	0.
107951	-0.33422	1.2924e-002	0.	0.
107955	0.37771	-2.1896e-002	0.	0.
107956	0.3763	-2.0858e-002	0.	0.
107959	0.31458	2.3043e-002	0.	0.
107963	0.31458	-2.3044e-002	0.	0.
107968	-0.31427	2.2309e-002	0.	0.
107969	-0.31349	2.3212e-002	0.	0.
107970	-0.31535	2.3484e-002	0.	0.
107973	-0.40914	1.7976e-002	0.	0.
107976	-0.41045	1.2304e-002	0.	0.
107977	-0.41153	1.3316e-002	0.	0.
107981	-0.40942	8.8611e-003	0.	0.
107982	-0.40946	1.0682e-002	0.	0.
107986	-0.39478	2.2917e-002	0.	0.
107990	-0.41102	1.9151e-002	0.	0.
107991	-0.41335	1.9118e-002	0.	0.
107995	0.33485	1.1458e-002	0.	0.
107996	0.33332	1.0841e-002	0.	0.
107997	0.33321	1.0173e-002	0.	0.
107999	-0.37883	-2.2917e-002	0.	0.
108002	0.32267	2.2979e-002	0.	0.
108010	-0.41093	2.3416e-002	0.	0.
108014	0.32957	1.4295e-002	0.	0.
108015	0.32758	1.4705e-002	0.	0.
108018	-0.41334	1.2423e-002	0.	0.
108021	-0.32713	2.3486e-002	0.	0.
108026	-0.30188	8.8047e-003	0.	0.
108031	-0.42327	-2.0815e-002	0.	0.
108032	-0.42224	-2.045e-002	0.	0.
108035	-0.38945	-2.252e-002	0.	0.
108041	-0.38886	1.4387e-002	0.	0.
108042	-0.38684	1.517e-002	0.	0.
108043	-0.38688	1.4248e-002	0.	0.
108044	-0.38864	1.5267e-002	0.	0.
108046	0.34804	-2.0833e-002	0.	0.
108047	0.34962	-2.1875e-002	0.	0.
108050	-0.40565	-1.4271e-002	0.	0.
108051	-0.40357	-1.4413e-002	0.	0.
108054	-0.42294	-1.5424e-002	0.	0.
108056	-0.38665	-2.1943e-002	0.	0.
108057	-0.38817	-2.1401e-002	0.	0.
108061	-0.31494	4.1533e-003	0.	0.
108062	-0.31384	3.7079e-003	0.	0.
108063	-0.31416	2.0595e-003	0.	0.
108072	0.3651	1.405e-002	0.	0.
108075	0.33018	7.9645e-003	0.	0.
108077	0.4203	-7.375e-003	0.	0.
108081	0.37926	8.0942e-003	0.	0.
108082	0.37931	6.6115e-003	0.	0.
108086	-0.30618	-2.1859e-002	0.	0.
108087	-0.30693	-2.325e-002	0.	0.
108090	0.41757	6.8993e-003	0.	0.
108091	0.41842	8.9357e-003	0.	0.
108093	0.32096	1.4022e-004	0.	0.
108094	0.32105	-1.3464e-003	0.	0.
108095	0.32201	-1.7539e-003	0.	0.
108098	0.31095	-2.2815e-002	0.	0.
108099	0.31288	-2.3097e-002	0.	0.
108102	0.30901	-2.3198e-002	0.	0.
108103	0.30961	-2.2046e-002	0.	0.
108108	0.31291	2.3177e-002	0.	0.
108112	0.41499	2.3104e-002	0.	0.
108116	0.36431	-7.1458e-003	0.	0.
108117	0.36594	-7.1458e-003	0.	0.
108121	0.34807	-1.1476e-002	0.	0.
108122	0.34902	-9.375e-003	0.	0.
108128	0.35037	7.2917e-003	0.	0.
108129	0.34943	9.1146e-003	0.	0.
108131	0.34768	1.3783e-002	0.	0.
108132	0.34858	1.3894e-002	0.	0.
108133	0.34769	1.5195e-002	0.	0.
108135	0.35037	5.2083e-003	0.	0.
108139	0.3566	1.1458e-002	0.	0.
108141	0.34802	-1.3141e-002	0.	0.
108145	0.37011	1.1742e-002	0.	0.
108146	0.37106	9.9473e-003	0.	0.
108147	0.37004	9.9442e-003	0.	0.
108151	0.3603	8.7302e-003	0.	0.
108152	0.36106	8.8955e-003	0.	0.
108153	0.36047	7.2739e-003	0.	0.
108157	0.3663	1.4992e-003	0.	0.
108158	0.36608	2.644e-003	0.	0.
108161	-0.34728	7.2917e-003	0.	0.
108164	-0.36586	-1.15e-002	0.	0.
108165	-0.36603	-1.3191e-002	0.	0.
108167	-0.36046	-7.2917e-003	0.	0.
108168	-0.36073	-9.375e-003	0.	0.
108171	-0.36028	7.2917e-003	0.	0.
108172	-0.36188	7.1539e-003	0.	0.
108176	0.35791	5.1693e-003	0.	0.
108177	0.35934	5.3299e-003	0.	0.
108181	-0.35367	-5.2331e-003	0.	0.
108184	-0.35287	1.0417e-003	0.	0.
108185	-0.35396	3.125e-003	0.	0.
108187	-0.37887	-5.2083e-003	0.	0.
108188	-0.37779	-3.125e-003	0.	0.
108190	-0.37127	-9.5226e-003	0.	0.
108191	-0.37241	-7.3664e-003	0.	0.
108194	-0.36911	1.1607e-002	0.	0.
108195	-0.36804	9.4318e-003	0.	0.
108199	-0.37887	-1.1458e-002	0.	0.
108200	-0.37996	-9.375e-003	0.	0.
108204	-0.38321	-3.125e-003	0.	0.
108208	-0.3798	9.7753e-003	0.	0.
108213	-0.37562	1.1458e-002	0.	0.
108214	-0.37481	9.375e-003	0.	0.
108218	0.3492	3.2986e-003	0.	0.
108220	-0.37562	5.2083e-003	0.	0.
108221	-0.3768	3.2986e-003	0.	0.
108226	-0.36588	-5.2083e-003	0.	0.
108231	0.33088	-2.1875e-002	0.	0.
108234	-0.35126	-2.1875e-002	0.	0.
108242	0.3585	-7.2917e-003	0.	0.
108243	0.36008	-7.3508e-003	0.	0.
108244	0.35914	-5.3879e-003	0.	0.
108247	-0.36596	-7.2988e-003	0.	0.
108251	-0.35504	5.2083e-003	0.	0.
108252	-0.35614	7.3281e-003	0.	0.
108253	-0.35495	6.8897e-003	0.	0.
108255	-0.37996	-7.2917e-003	0.	0.
108258	-0.37481	7.2917e-003	0.	0.
108262	-0.38429	-1.0417e-003	0.	0.
108263	-0.38537	1.0417e-003	0.	0.
108267	-0.39078	1.0417e-003	0.	0.
108270	-0.39747	1.1317e-003	0.	0.
108271	-0.39702	-5.6103e-004	0.	0.
108275	-0.35179	-1.0417e-003	0.	0.
108278	-0.35829	-1.0417e-003	0.	0.
108279	-0.3591	1.0417e-003	0.	0.
108284	0.3407	-1.4374e-003	0.	0.
108289	0.37633	1.0339e-003	0.	0.
108290	0.37529	-7.381e-004	0.	0.
108295	0.36229	1.0417e-003	0.	0.
108296	0.3631	-1.0417e-003	0.	0.
108300	-0.37042	1.369e-002	0.	0.
108301	-0.36882	1.369e-002	0.	0.
108304	-0.37556	1.3542e-002	0.	0.
108312	-0.34421	1.1458e-002	0.	0.
108323	-0.35616	-8.6041e-003	0.	0.
108324	-0.3569	-8.7728e-003	0.	0.
108326	-0.36336	-9.2151e-004	0.	0.
108329	0.32875	2.1875e-002	0.	0.
108343	-0.37138	-1.1587e-002	0.	0.
108344	-0.36997	-1.137e-002	0.	0.
108347	-0.35055	1.1604e-002	0.	0.
108355	-0.37776	-9.8273e-004	0.	0.
108363	0.39956	-1.4849e-002	0.	0.
108366	-0.34021	1.5967e-002	0.	0.
108367	-0.34223	1.7188e-002	0.	0.
108368	-0.34027	1.6772e-002	0.	0.
108371	-0.38172	-1.6049e-002	0.	0.
108376	0.36768	-1.276e-002	0.	0.
108377	0.36878	-1.4323e-002	0.	0.
108378	0.36741	-1.3782e-002	0.	0.
108379	0.36903	-1.3281e-002	0.	0.
108383	0.3294	-8.1874e-003	0.	0.
108384	0.33133	-7.3978e-003	0.	0.
108385	0.33074	-7.1402e-003	0.	0.
108388	0.37483	-2.1888e-002	0.	0.
108392	0.4031	1.3125e-003	0.	0.
108393	0.40227	1.5537e-003	0.	0.
108394	0.40266	1.3225e-004	0.	0.
108397	0.30201	9.329e-003	0.	0.
108398	0.30194	1.1591e-002	0.	0.
108404	0.41683	1.9259e-002	0.	0.
108407	-0.32425	-1.5302e-002	0.	0.
108408	-0.32235	-1.7058e-002	0.	0.
108410	-0.32018	-1.2905e-002	0.	0.
108411	-0.31928	-1.0727e-002	0.	0.
108414	-0.31986	-1.4669e-002	0.	0.
108416	-0.3245	-1.3261e-002	0.	0.
108421	-0.31221	-1.6826e-002	0.	0.
108424	-0.4221	1.3794e-002	0.	0.
108427	-0.36682	-2.0052e-002	0.	0.
108428	-0.36716	-1.849e-002	0.	0.
108430	-0.38959	3.0362e-003	0.	0.
108434	0.32639	-6.9635e-003	0.	0.
108435	0.32767	-8.0548e-003	0.	0.
108440	0.32511	1.0326e-002	0.	0.
108442	0.41339	-1.7331e-002	0.	0.
108443	0.41405	-1.6243e-002	0.	0.
108444	0.41192	-1.6589e-002	0.	0.
108445	0.41249	-1.5657e-002	0.	0.
108448	-0.30371	-5.5723e-003	0.	0.
108449	-0.30422	-7.6845e-003	0.	0.
108450	-0.30272	-7.2237e-003	0.	0.
108454	-0.30193	1.8974e-002	0.	0.
108455	-0.30167	2.0907e-002	0.	0.
108460	0.32195	-7.125e-003	0.	0.
108461	0.32258	-5.9984e-003	0.	0.
108462	0.32289	-7.4292e-003	0.	0.
108466	-0.31642	5.6641e-003	0.	0.
108470	-0.31752	9.7144e-003	0.	0.
108471	-0.31939	9.4306e-003	0.	0.
108472	-0.31971	1.0454e-002	0.	0.
108476	0.40985	-1.0432e-002	0.	0.
108478	0.30494	-1.3934e-002	0.	0.
108479	0.3056	-1.2469e-002	0.	0.
108483	0.41352	6.2986e-003	0.	0.
108484	0.41217	5.086e-003	0.	0.
108485	0.41274	4.2656e-003	0.	0.
108489	-0.38757	-2.7732e-003	0.	0.
108490	-0.38895	-3.0726e-003	0.	0.
108493	-0.38559	1.8815e-002	0.	0.
108494	-0.38583	1.6811e-002	0.	0.
108495	-0.38508	1.7396e-002	0.	0.
108500	-0.34274	2.1941e-002	0.	0.
108501	-0.34225	2.2509e-002	0.	0.
108504	-0.39273	-1.7173e-002	0.	0.
108505	-0.39155	-1.8379e-002	0.	0.
108506	-0.39194	-1.6716e-002	0.	0.
108511	-0.40007	-1.6664e-002	0.	0.
108512	-0.40008	-1.8435e-002	0.	0.
108513	-0.40075	-1.6803e-002	0.	0.
108515	0.35709	2.2019e-002	0.	0.
108516	0.35767	2.257e-002	0.	0.
108519	0.37803	-4.3533e-003	0.	0.
108520	0.3767	-4.553e-003	0.	0.
108521	0.37783	-2.9427e-003	0.	0.
108523	-0.32456	-5.4219e-003	0.	0.
108524	-0.32565	-7.4635e-003	0.	0.
108527	-0.32781	-1.1547e-002	0.	0.
108528	-0.32673	-9.5052e-003	0.	0.
108532	-0.32348	-3.3802e-003	0.	0.
108534	-0.32882	-1.3517e-002	0.	0.
108542	-0.32366	-1.1437e-002	0.	0.
108547	-0.3297	-1.5401e-002	0.	0.
108550	0.42194	1.9334e-002	0.	0.
108552	-0.3545	-1.7151e-002	0.	0.
108553	-0.35396	-1.8759e-002	0.	0.
108554	-0.35367	-1.6677e-002	0.	0.
108555	-0.35314	-1.8505e-002	0.	0.
108559	-0.39388	5.2083e-003	0.	0.
108560	-0.39369	3.125e-003	0.	0.
108564	-0.38829	4.729e-003	0.	0.
108568	0.41139	-9.6296e-004	0.	0.
108569	0.41149	-1.8222e-003	0.	0.
108570	0.41015	-2.7384e-003	0.	0.
108572	-0.30295	1.7412e-002	0.	0.
108573	-0.30373	1.595e-002	0.	0.
108576	0.40552	2.296e-002	0.	0.
108580	-0.32055	-5.0143e-003	0.	0.
108581	-0.31927	-4.0449e-003	0.	0.
108584	0.42319	-1.1219e-002	0.	0.
108585	0.42337	-1.331e-002	0.	0.
108587	0.40522	1.5085e-002	0.	0.
108588	0.40485	1.3831e-002	0.	0.
108591	0.37139	-1.7044e-002	0.	0.
108592	0.37232	-1.6528e-002	0.	0.
108593	0.37249	-1.8352e-002	0.	0.
108595	-0.41272	-1.6446e-002	0.	0.
108596	-0.41199	-1.5812e-002	0.	0.
108598	0.31124	3.0469e-003	0.	0.
108602	0.41977	1.0349e-002	0.	0.
108604	-0.40253	1.1361e-002	0.	0.
108605	-0.40071	9.8542e-003	0.	0.
108606	-0.40066	1.0676e-002	0.	0.
108609	-0.37568	-1.5625e-002	0.	0.
108611	-0.37038	1.5476e-002	0.	0.
108612	-0.36877	1.5476e-002	0.	0.
108614	-0.37435	1.5625e-002	0.	0.
108619	-0.39303	-7.4624e-003	0.	0.
108620	-0.39144	-7.4624e-003	0.	0.
108621	-0.39303	-5.7697e-003	0.	0.
108623	0.33965	5.2083e-003	0.	0.
108628	0.36439	-1.8041e-002	0.	0.
108629	0.36343	-1.9739e-002	0.	0.
108633	0.36759	-1.9922e-002	0.	0.
108634	0.36746	-1.8099e-002	0.	0.
108635	0.36854	-1.812e-002	0.	0.
108638	0.36314	1.9727e-002	0.	0.
108639	0.36426	1.8208e-002	0.	0.
108642	0.36858	1.994e-002	0.	0.
108643	0.36761	1.814e-002	0.	0.
108644	0.36861	1.8338e-002	0.	0.
108647	0.30532	3.4309e-004	0.	0.
108648	0.30704	1.8904e-004	0.	0.
108651	-0.36257	-1.9806e-002	0.	0.
108652	-0.36157	-1.8156e-002	0.	0.
108657	-0.35842	-1.8211e-002	0.	0.
108658	-0.35734	-1.8105e-002	0.	0.
108662	-0.35429	-1.6109e-002	0.	0.
108663	-0.35576	-1.5891e-002	0.	0.
108664	-0.35604	-1.6892e-002	0.	0.
108667	0.37001	-1.5885e-002	0.	0.
108668	0.3716	-1.6151e-002	0.	0.
108669	0.36982	-1.6948e-002	0.	0.
108672	0.33116	-1.3291e-002	0.	0.
108673	0.33168	-1.4102e-002	0.	0.
108674	0.3301	-1.4879e-002	0.	0.
108677	0.33099	1.3233e-002	0.	0.
108678	0.33173	1.4175e-002	0.	0.
108680	0.31512	-4.6035e-003	0.	0.
108681	0.31498	-2.2325e-003	0.	0.
108682	0.31608	-3.227e-003	0.	0.
108686	0.31973	-4.9141e-003	0.	0.
108687	0.31878	-4.5117e-003	0.	0.
108688	0.31894	-5.957e-003	0.	0.
108689	0.31807	-5.5693e-003	0.	0.
108692	0.4166	4.6167e-003	0.	0.
108696	0.31398	-6.2998e-003	0.	0.
108697	0.3162	-5.87e-003	0.	0.
108700	-0.31527	8.9141e-003	0.	0.
108701	-0.31275	8.0885e-003	0.	0.
108706	-0.32269	3.5579e-003	0.	0.
108707	-0.32156	2.3292e-003	0.	0.
108708	-0.32076	2.7325e-003	0.	0.
108711	-0.36544	6.4099e-004	0.	0.
108713	0.36783	5.264e-004	0.	0.
108714	0.36942	-5.2083e-004	0.	0.
108718	0.3389	1.1458e-002	0.	0.
108723	-0.3667	-2.2005e-002	0.	0.
108724	-0.36832	-2.1021e-002	0.	0.
108726	-0.3651	-2.2982e-002	0.	0.
108730	-0.30889	-2.0838e-002	0.	0.
108731	-0.30703	-1.9707e-002	0.	0.
108732	-0.30714	-2.0555e-002	0.	0.
108737	0.324	-2.2674e-002	0.	0.
108738	0.32508	-2.2701e-002	0.	0.
108740	0.40874	1.3476e-002	0.	0.
108741	0.40922	1.1538e-002	0.	0.
108742	0.40767	1.1311e-002	0.	0.
108747	-0.39184	9.375e-003	0.	0.
108751	-0.38659	-9.2054e-003	0.	0.
108752	-0.38501	-9.2054e-003	0.	0.
108753	-0.38583	-8.5658e-003	0.	0.
108756	-0.31138	-1.0105e-002	0.	0.
108759	-0.31318	2.2188e-002	0.	0.
108760	-0.31477	2.0903e-002	0.	0.
108761	-0.31329	2.0509e-002	0.	0.
108763	-0.30244	-4.2718e-003	0.	0.
108764	-0.30395	-3.804e-003	0.	0.
108768	0.42125	2.127e-002	0.	0.
108773	0.35353	1.568e-002	0.	0.
108774	0.35337	1.6896e-002	0.	0.
108776	-0.34638	1.4977e-002	0.	0.
108777	-0.34663	1.6899e-002	0.	0.
108779	-0.35121	-1.3589e-002	0.	0.
108780	-0.35269	-1.5135e-002	0.	0.
108781	-0.35267	-1.4223e-002	0.	0.
108782	-0.35131	-1.5531e-002	0.	0.
108786	0.3605	-2.327e-002	0.	0.
108791	-0.38423	2.2368e-002	0.	0.
108792	-0.38254	2.3288e-002	0.	0.
108796	-0.39294	-9.2421e-003	0.	0.
108797	-0.39136	-9.2421e-003	0.	0.
108798	-0.3918	-1.1056e-002	0.	0.
108804	-0.35844	1.3065e-002	0.	0.
108805	-0.36033	1.4104e-002	0.	0.
108806	-0.35923	1.2744e-002	0.	0.
108808	-0.30209	-1.0761e-002	0.	0.
108810	-0.30669	-1.2866e-002	0.	0.
