Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
217134	-6.9281e-002	-2.0844e-002	0.	5.3751e-010
217135	-6.9844e-002	-2.2031e-002	0.	5.3545e-010
217136	-7.0313e-002	-1.9063e-002	0.	5.3095e-010
217137	-7.1562e-002	-1.9063e-002	0.	5.2625e-010
217138	-7.1219e-002	-1.9656e-002	0.	5.2704e-010
217139	-7.0656e-002	-1.8469e-002	0.	5.2884e-010
217140	-6.6562e-002	-1.9063e-002	0.	5.4626e-010
217141	-6.5312e-002	-1.9063e-002	0.	5.4996e-010
217142	-6.6219e-002	-1.9656e-002	0.	5.4711e-010
217143	-6.5656e-002	-1.8469e-002	0.	5.492e-010
217144	-2.2063e-002	-9.5625e-003	0.	6.5856e-010
217145	-2.0813e-002	-9.5625e-003	0.	6.5975e-010
217146	-2.1719e-002	-1.0156e-002	0.	6.5934e-010
217147	-2.1156e-002	-8.9688e-003	0.	6.5902e-010
217150	-2.0688e-002	-1.1937e-002	0.	6.6175e-010
217151	-1.9437e-002	-1.1937e-002	0.	6.6285e-010
217152	-1.9781e-002	-1.1344e-002	0.	6.6204e-010
217153	-2.0344e-002	-1.2531e-002	0.	6.6259e-010
217156	-2.4438e-002	-1.1937e-002	0.	6.5791e-010
217157	-2.5688e-002	-1.1937e-002	0.	6.5643e-010
217158	-2.4781e-002	-1.1344e-002	0.	6.5701e-010
217159	-2.5344e-002	-1.2531e-002	0.	6.5736e-010
217162	-2.4438e-002	-1.9063e-002	0.	6.6506e-010
217163	-2.5688e-002	-1.9063e-002	0.	6.635e-010
217164	-2.4781e-002	-1.9656e-002	0.	6.6528e-010
217165	-2.5344e-002	-1.8469e-002	0.	6.6332e-010
217166	-2.0688e-002	-1.9063e-002	0.	6.6905e-010
217167	-1.9437e-002	-1.9063e-002	0.	6.7017e-010
217168	-1.9781e-002	-1.9656e-002	0.	6.7053e-010
217169	-2.0344e-002	-1.8469e-002	0.	6.6872e-010
217170	-2.2063e-002	-2.1437e-002	0.	6.7033e-010
217171	-2.0813e-002	-2.1437e-002	0.	6.7158e-010
217172	-2.1719e-002	-2.0844e-002	0.	6.7002e-010
217173	-2.1156e-002	-2.2031e-002	0.	6.7192e-010
217174	-1.2063e-002	-9.5625e-003	0.	6.6579e-010
217175	-1.0813e-002	-9.5625e-003	0.	6.6635e-010
217176	-1.1719e-002	-1.0156e-002	0.	6.6637e-010
217177	-1.1156e-002	-8.9688e-003	0.	6.6581e-010
217181	-1.0688e-002	-1.1937e-002	0.	6.6822e-010
217182	-9.4375e-003	-1.1937e-002	0.	6.687e-010
217183	-9.7812e-003	-1.1344e-002	0.	6.6808e-010
217184	-1.0344e-002	-1.2531e-002	0.	6.6888e-010
217187	-1.5812e-002	-9.5625e-003	0.	6.6367e-010
217188	-1.7063e-002	-9.5625e-003	0.	6.6281e-010
217189	-1.6719e-002	-1.0156e-002	0.	6.6349e-010
217190	-1.6156e-002	-8.9688e-003	0.	6.6303e-010
217193	-1.4438e-002	-1.1937e-002	0.	6.6638e-010
217194	-1.5687e-002	-1.1937e-002	0.	6.6561e-010
217195	-1.4781e-002	-1.1344e-002	0.	6.6567e-010
217196	-1.5344e-002	-1.2531e-002	0.	6.6635e-010
217199	-1.4438e-002	-1.9063e-002	0.	6.7375e-010
217200	-1.5687e-002	-1.9063e-002	0.	6.7298e-010
217201	-1.4781e-002	-1.9656e-002	0.	6.7421e-010
217202	-1.5344e-002	-1.8469e-002	0.	6.7254e-010
217203	-1.5812e-002	-2.1437e-002	0.	6.7559e-010
217204	-1.7063e-002	-2.1437e-002	0.	6.7473e-010
217205	-1.6719e-002	-2.0844e-002	0.	6.743e-010
217206	-1.6156e-002	-2.2031e-002	0.	6.7605e-010
217207	-1.0688e-002	-1.9063e-002	0.	6.7559e-010
217208	-9.4375e-003	-1.9063e-002	0.	6.7606e-010
217209	-9.7812e-003	-1.9656e-002	0.	6.7661e-010
217210	-1.0344e-002	-1.8469e-002	0.	6.7506e-010
217211	-1.2063e-002	-2.1437e-002	0.	6.7769e-010
217212	-1.0813e-002	-2.1437e-002	0.	6.7824e-010
217213	-1.1719e-002	-2.0844e-002	0.	6.7717e-010
217214	-1.1156e-002	-2.2031e-002	0.	6.7878e-010
217215	3.4375e-003	-1.1937e-002	0.	6.7018e-010
217216	4.6875e-003	-1.1937e-002	0.	6.7e-010
217217	3.7812e-003	-1.1344e-002	0.	6.6965e-010
217218	4.3437e-003	-1.2531e-002	0.	6.7057e-010
217221	4.8125e-003	-9.5625e-003	0.	6.6819e-010
217222	6.0625e-003	-9.5625e-003	0.	6.6794e-010
217223	5.7187e-003	-1.0156e-002	0.	6.6843e-010
217224	5.1562e-003	-8.9688e-003	0.	6.6774e-010
217226	-3.125e-004	-1.1937e-002	0.	6.7039e-010
217227	-1.5625e-003	-1.1937e-002	0.	6.7033e-010
217228	-1.2188e-003	-1.1344e-002	0.	6.6987e-010
217229	-6.5625e-004	-1.2531e-002	0.	6.7088e-010
217231	1.0625e-003	-9.5625e-003	0.	6.6859e-010
217232	-1.875e-004	-9.5625e-003	0.	6.6861e-010
217233	7.1875e-004	-1.0156e-002	0.	6.6901e-010
217234	1.5625e-004	-8.9688e-003	0.	6.6822e-010
217236	1.0625e-003	-2.1437e-002	0.	6.8037e-010
217237	-1.875e-004	-2.1437e-002	0.	6.8038e-010
217238	7.1875e-004	-2.0844e-002	0.	6.797e-010
217239	1.5625e-004	-2.2031e-002	0.	6.8107e-010
217240	-3.125e-004	-1.9063e-002	0.	6.7768e-010
217241	-1.5625e-003	-1.9063e-002	0.	6.7764e-010
217242	-1.2188e-003	-1.9656e-002	0.	6.7833e-010
217243	-6.5625e-004	-1.8469e-002	0.	6.7702e-010
217244	4.8125e-003	-2.1437e-002	0.	6.8e-010
217245	6.0625e-003	-2.1437e-002	0.	6.7977e-010
217246	5.7187e-003	-2.0844e-002	0.	6.7916e-010
217247	5.1562e-003	-2.2031e-002	0.	6.8063e-010
217248	3.4375e-003	-1.9063e-002	0.	6.775e-010
217249	4.6875e-003	-1.9063e-002	0.	6.7732e-010
217250	3.7812e-003	-1.9656e-002	0.	6.7812e-010
217251	4.3437e-003	-1.8469e-002	0.	6.7671e-010
217252	1.3438e-002	-1.1937e-002	0.	6.67e-010
217253	1.4687e-002	-1.1937e-002	0.	6.6631e-010
217254	1.3781e-002	-1.1344e-002	0.	6.6633e-010
217255	1.4344e-002	-1.2531e-002	0.	6.6703e-010
217259	1.4813e-002	-9.5625e-003	0.	6.6441e-010
217260	1.6062e-002	-9.5625e-003	0.	6.6362e-010
217261	1.5719e-002	-1.0156e-002	0.	6.6427e-010
217262	1.5156e-002	-8.9688e-003	0.	6.6379e-010
217264	9.6875e-003	-1.1937e-002	0.	6.6868e-010
217265	8.4375e-003	-1.1937e-002	0.	6.6911e-010
217266	8.7812e-003	-1.1344e-002	0.	6.6851e-010
217267	9.3437e-003	-1.2531e-002	0.	6.6933e-010
217269	1.1063e-002	-9.5625e-003	0.	6.6632e-010
217270	9.8125e-003	-9.5625e-003	0.	6.6682e-010
217271	1.0719e-002	-1.0156e-002	0.	6.6688e-010
217272	1.0156e-002	-8.9688e-003	0.	6.663e-010
217275	1.1063e-002	-2.1437e-002	0.	6.7821e-010
217276	9.8125e-003	-2.1437e-002	0.	6.787e-010
217277	1.0719e-002	-2.0844e-002	0.	6.7767e-010
217278	1.0156e-002	-2.2031e-002	0.	6.7926e-010
217279	9.6875e-003	-1.9063e-002	0.	6.7604e-010
217280	8.4375e-003	-1.9063e-002	0.	6.7645e-010
217281	8.7812e-003	-1.9656e-002	0.	6.7702e-010
217282	9.3437e-003	-1.8469e-002	0.	6.755e-010
217283	1.4813e-002	-2.1437e-002	0.	6.7632e-010
217284	1.6062e-002	-2.1437e-002	0.	6.7554e-010
217285	1.5719e-002	-2.0844e-002	0.	6.7508e-010
217286	1.5156e-002	-2.2031e-002	0.	6.768e-010
217287	1.3438e-002	-1.9063e-002	0.	6.744e-010
217288	1.4687e-002	-1.9063e-002	0.	6.737e-010
217289	1.3781e-002	-1.9656e-002	0.	6.7488e-010
217290	1.4344e-002	-1.8469e-002	0.	6.7324e-010
217291	2.3438e-002	-1.1937e-002	0.	6.5918e-010
217292	2.4688e-002	-1.1937e-002	0.	6.5779e-010
217293	2.3781e-002	-1.1344e-002	0.	6.5831e-010
217294	2.4344e-002	-1.2531e-002	0.	6.587e-010
217296	2.4812e-002	-9.5625e-003	0.	6.5578e-010
217297	2.6062e-002	-9.5625e-003	0.	6.5429e-010
217298	2.5719e-002	-1.0156e-002	0.	6.5515e-010
217299	2.5156e-002	-8.9688e-003	0.	6.5496e-010
217302	1.9687e-002	-1.1937e-002	0.	6.6276e-010
217303	1.8437e-002	-1.1937e-002	0.	6.6378e-010
217304	1.8781e-002	-1.1344e-002	0.	6.63e-010
217305	1.9344e-002	-1.2531e-002	0.	6.6358e-010
217308	2.1063e-002	-9.5625e-003	0.	6.5967e-010
217309	1.9813e-002	-9.5625e-003	0.	6.6078e-010
217310	2.0719e-002	-1.0156e-002	0.	6.6042e-010
217311	2.0156e-002	-8.9688e-003	0.	6.6007e-010
217313	2.1063e-002	-2.1437e-002	0.	6.7147e-010
217314	1.9813e-002	-2.1437e-002	0.	6.7264e-010
217315	2.0719e-002	-2.0844e-002	0.	6.7113e-010
217316	2.0156e-002	-2.2031e-002	0.	6.7301e-010
217317	1.9687e-002	-1.9063e-002	0.	6.7009e-010
217318	1.8437e-002	-1.9063e-002	0.	6.7112e-010
217319	1.8781e-002	-1.9656e-002	0.	6.7151e-010
217320	1.9344e-002	-1.8469e-002	0.	6.6973e-010
217321	2.4812e-002	-2.1437e-002	0.	6.6733e-010
217322	2.6062e-002	-2.1437e-002	0.	6.6571e-010
217323	2.5719e-002	-2.0844e-002	0.	6.6552e-010
217324	2.5156e-002	-2.2031e-002	0.	6.6755e-010
217325	2.3438e-002	-1.9063e-002	0.	6.6637e-010
217326	2.4688e-002	-1.9063e-002	0.	6.6491e-010
217327	2.3781e-002	-1.9656e-002	0.	6.6662e-010
217328	2.4344e-002	-1.8469e-002	0.	6.6469e-010
217329	3.3438e-002	-1.1937e-002	0.	6.4498e-010
217330	3.4688e-002	-1.1937e-002	0.	6.4265e-010
217331	3.3781e-002	-1.1344e-002	0.	6.439e-010
217332	3.4344e-002	-1.2531e-002	0.	6.4375e-010
217336	3.4812e-002	-9.5625e-003	0.	6.4074e-010
217337	3.6063e-002	-9.5625e-003	0.	6.3831e-010
217338	3.5719e-002	-1.0156e-002	0.	6.3939e-010
217339	3.5156e-002	-8.9688e-003	0.	6.3968e-010
217341	2.9687e-002	-1.1937e-002	0.	6.5118e-010
217342	2.8438e-002	-1.1937e-002	0.	6.5301e-010
217343	2.8781e-002	-1.1344e-002	0.	6.5203e-010
217344	2.9344e-002	-1.2531e-002	0.	6.5219e-010
217346	3.1063e-002	-9.5625e-003	0.	6.4725e-010
217347	2.9812e-002	-9.5625e-003	0.	6.4918e-010
217348	3.0719e-002	-1.0156e-002	0.	6.4822e-010
217349	3.0156e-002	-8.9688e-003	0.	6.4824e-010
217355	3.1063e-002	-2.1437e-002	0.	6.5788e-010
217356	2.9812e-002	-2.1437e-002	0.	6.6005e-010
217357	3.0719e-002	-2.0844e-002	0.	6.5789e-010
217358	3.0156e-002	-2.2031e-002	0.	6.6008e-010
217359	2.9687e-002	-1.9063e-002	0.	6.5785e-010
217360	2.8438e-002	-1.9063e-002	0.	6.5981e-010
217361	2.8781e-002	-1.9656e-002	0.	6.5989e-010
217362	2.9344e-002	-1.8469e-002	0.	6.5781e-010
217363	3.4812e-002	-2.1437e-002	0.	6.5047e-010
217364	3.6063e-002	-2.1437e-002	0.	6.4769e-010
217365	3.5719e-002	-2.0844e-002	0.	6.4794e-010
217366	3.5156e-002	-2.2031e-002	0.	6.5027e-010
217367	3.3438e-002	-1.9063e-002	0.	6.5113e-010
217368	3.4688e-002	-1.9063e-002	0.	6.486e-010
217369	3.3781e-002	-1.9656e-002	0.	6.5099e-010
217370	3.4344e-002	-1.8469e-002	0.	6.4878e-010
217371	4.3437e-002	-1.1937e-002	0.	6.2256e-010
217372	4.4688e-002	-1.1937e-002	0.	6.1913e-010
217373	4.3781e-002	-1.1344e-002	0.	6.2131e-010
217374	4.4344e-002	-1.2531e-002	0.	6.2039e-010
217376	4.4813e-002	-9.5625e-003	0.	6.1755e-010
217377	4.6062e-002	-9.5625e-003	0.	6.1405e-010
217378	4.5719e-002	-1.0156e-002	0.	6.1535e-010
217379	4.5156e-002	-8.9688e-003	0.	6.1625e-010
217381	3.9687e-002	-1.1937e-002	0.	6.32e-010
217382	3.8438e-002	-1.1937e-002	0.	6.3487e-010
217383	3.8781e-002	-1.1344e-002	0.	6.3372e-010
217384	3.9344e-002	-1.2531e-002	0.	6.3319e-010
217387	4.1063e-002	-9.5625e-003	0.	6.2726e-010
217388	3.9813e-002	-9.5625e-003	0.	6.3023e-010
217389	4.0719e-002	-1.0156e-002	0.	6.2845e-010
217390	4.0156e-002	-8.9688e-003	0.	6.2905e-010
217393	4.1063e-002	-2.1437e-002	0.	6.3495e-010
217394	3.9813e-002	-2.1437e-002	0.	6.3838e-010
217395	4.0719e-002	-2.0844e-002	0.	6.3548e-010
217396	4.0156e-002	-2.2031e-002	0.	6.3791e-010
217397	3.9687e-002	-1.9063e-002	0.	6.3693e-010
217398	3.8438e-002	-1.9063e-002	0.	6.4008e-010
217399	3.8781e-002	-1.9656e-002	0.	6.3969e-010
217400	3.9344e-002	-1.8469e-002	0.	6.3738e-010
217401	4.4813e-002	-2.1437e-002	0.	6.2374e-010
217402	4.6062e-002	-2.1437e-002	0.	6.1971e-010
217403	4.5719e-002	-2.0844e-002	0.	6.2052e-010
217404	4.5156e-002	-2.2031e-002	0.	6.2298e-010
217405	4.3437e-002	-1.9063e-002	0.	6.2657e-010
217406	4.4688e-002	-1.9063e-002	0.	6.2282e-010
217407	4.3781e-002	-1.9656e-002	0.	6.259e-010
217408	4.4344e-002	-1.8469e-002	0.	6.2354e-010
217409	5.3438e-002	-1.1937e-002	0.	5.9207e-010
217410	5.4688e-002	-1.1937e-002	0.	5.8789e-010
217411	5.3781e-002	-1.1344e-002	0.	5.9075e-010
217412	5.4344e-002	-1.2531e-002	0.	5.8917e-010
217414	5.4812e-002	-9.5625e-003	0.	5.8625e-010
217415	5.6063e-002	-9.5625e-003	0.	5.818e-010
217416	5.5719e-002	-1.0156e-002	0.	5.8355e-010
217417	5.5156e-002	-8.9688e-003	0.	5.8445e-010
217420	4.9688e-002	-1.1937e-002	0.	6.0425e-010
217421	4.8438e-002	-1.1937e-002	0.	6.0813e-010
217422	4.8781e-002	-1.1344e-002	0.	6.0684e-010
217423	4.9344e-002	-1.2531e-002	0.	6.0553e-010
217426	5.1063e-002	-9.5625e-003	0.	5.9878e-010
217427	4.9812e-002	-9.5625e-003	0.	6.0276e-010
217428	5.0719e-002	-1.0156e-002	0.	6.0023e-010
217429	5.0156e-002	-8.9688e-003	0.	6.0128e-010
217431	5.1063e-002	-2.1437e-002	0.	6.0227e-010
217432	4.9812e-002	-2.1437e-002	0.	6.068e-010
217433	5.0719e-002	-2.0844e-002	0.	6.0336e-010
217434	5.0156e-002	-2.2031e-002	0.	6.0576e-010
217435	4.9688e-002	-1.9063e-002	0.	6.0648e-010
217436	4.8438e-002	-1.9063e-002	0.	6.1075e-010
217437	4.8781e-002	-1.9656e-002	0.	6.0981e-010
217438	4.9344e-002	-1.8469e-002	0.	6.0748e-010
217439	5.4812e-002	-2.1437e-002	0.	5.8821e-010
217440	5.6063e-002	-2.1437e-002	0.	5.8344e-010
217441	5.5719e-002	-2.0844e-002	0.	5.8474e-010
217442	5.5156e-002	-2.2031e-002	0.	5.8694e-010
217443	5.3438e-002	-1.9063e-002	0.	5.931e-010
217444	5.4688e-002	-1.9063e-002	0.	5.885e-010
217445	5.3781e-002	-1.9656e-002	0.	5.9191e-010
217446	5.4344e-002	-1.8469e-002	0.	5.8972e-010
217447	6.3437e-002	-1.1937e-002	0.	5.5513e-010
217448	6.4687e-002	-1.1937e-002	0.	5.4805e-010
217449	6.3781e-002	-1.1344e-002	0.	5.5173e-010
217450	6.4344e-002	-1.2531e-002	0.	5.5144e-010
217452	6.4812e-002	-9.5625e-003	0.	5.4242e-010
217453	6.6063e-002	-9.5625e-003	0.	5.3871e-010
217454	6.5719e-002	-1.0156e-002	0.	5.3997e-010
217455	6.5156e-002	-8.9688e-003	0.	5.4081e-010
217458	5.9687e-002	-1.1937e-002	0.	5.7048e-010
217459	5.8438e-002	-1.1937e-002	0.	5.7497e-010
217460	5.8781e-002	-1.1344e-002	0.	5.7343e-010
217461	5.9344e-002	-1.2531e-002	0.	5.7193e-010
217464	6.1062e-002	-9.5625e-003	0.	5.6198e-010
217465	5.9813e-002	-9.5625e-003	0.	5.6781e-010
217466	6.0719e-002	-1.0156e-002	0.	5.6478e-010
217467	6.0156e-002	-8.9688e-003	0.	5.6495e-010
217471	6.1062e-002	-2.1437e-002	0.	5.6466e-010
217472	5.9813e-002	-2.1437e-002	0.	5.6924e-010
217473	6.0719e-002	-2.0844e-002	0.	5.6601e-010
217474	6.0156e-002	-2.2031e-002	0.	5.6786e-010
217475	5.9687e-002	-1.9063e-002	0.	5.7001e-010
217476	5.8438e-002	-1.9063e-002	0.	5.7457e-010
217477	5.8781e-002	-1.9656e-002	0.	5.7326e-010
217478	5.9344e-002	-1.8469e-002	0.	5.7131e-010
217479	6.4812e-002	-2.1437e-002	0.	5.5202e-010
217480	6.6063e-002	-2.1437e-002	0.	5.4833e-010
217481	6.5719e-002	-2.0844e-002	0.	5.4948e-010
217482	6.5156e-002	-2.2031e-002	0.	5.5073e-010
217483	6.3437e-002	-1.9063e-002	0.	5.57e-010
217484	6.4687e-002	-1.9063e-002	0.	5.5316e-010
217485	6.3781e-002	-1.9656e-002	0.	5.5575e-010
217486	6.4344e-002	-1.8469e-002	0.	5.5427e-010
217487	7.3437e-002	-1.1937e-002	0.	5.2397e-010
217488	7.4688e-002	-1.1937e-002	0.	5.22e-010
217489	7.3781e-002	-1.1344e-002	0.	5.235e-010
217490	7.4344e-002	-1.2531e-002	0.	5.2244e-010
217492	6.9688e-002	-1.1937e-002	0.	5.3056e-010
217493	6.8438e-002	-1.1937e-002	0.	5.3331e-010
217494	6.8781e-002	-1.1344e-002	0.	5.3246e-010
217495	6.9344e-002	-1.2531e-002	0.	5.3129e-010
217497	7.1062e-002	-9.5625e-003	0.	5.2819e-010
217498	6.9812e-002	-9.5625e-003	0.	5.3041e-010
217499	7.0719e-002	-1.0156e-002	0.	5.2873e-010
217500	7.0156e-002	-8.9688e-003	0.	5.2982e-010
217505	7.1062e-002	-2.1437e-002	0.	5.3031e-010
217506	6.9812e-002	-2.1437e-002	0.	5.3683e-010
217507	7.0719e-002	-2.0844e-002	0.	5.3155e-010
217508	7.0156e-002	-2.2031e-002	0.	5.3568e-010
217509	6.9688e-002	-1.9063e-002	0.	5.3541e-010
217510	6.8438e-002	-1.9063e-002	0.	5.4154e-010
217511	6.8781e-002	-1.9656e-002	0.	5.4028e-010
217512	6.9344e-002	-1.8469e-002	0.	5.3663e-010
217513	7.3437e-002	-1.9063e-002	0.	5.2314e-010
217514	7.4688e-002	-1.9063e-002	0.	5.2097e-010
217515	7.3781e-002	-1.9656e-002	0.	5.2248e-010
217516	7.4344e-002	-1.8469e-002	0.	5.2159e-010
217517	9.7938e-002	-9.5625e-003	0.	4.887e-010
217518	9.9188e-002	-9.5625e-003	0.	4.8688e-010
217519	9.8281e-002	-1.0156e-002	0.	4.8821e-010
217520	9.8844e-002	-8.9688e-003	0.	4.8737e-010
217522	9.9312e-002	-1.1937e-002	0.	4.8677e-010
217523	0.10056	-1.1937e-002	0.	4.8494e-010
217524	0.10022	-1.1344e-002	0.	4.8542e-010
217525	9.9656e-002	-1.2531e-002	0.	4.8629e-010
217527	9.5563e-002	-1.1937e-002	0.	4.9221e-010
217528	9.4312e-002	-1.1937e-002	0.	4.9402e-010
217529	9.5219e-002	-1.1344e-002	0.	4.9269e-010
217530	9.4656e-002	-1.2531e-002	0.	4.9354e-010
217533	9.5563e-002	-1.9063e-002	0.	4.9225e-010
217534	9.4312e-002	-1.9063e-002	0.	4.94e-010
217535	9.5219e-002	-1.9656e-002	0.	4.9271e-010
217536	9.4656e-002	-1.8469e-002	0.	4.9355e-010
217537	9.9312e-002	-1.9063e-002	0.	4.8694e-010
217538	0.10056	-1.9063e-002	0.	4.8514e-010
217539	0.10022	-1.9656e-002	0.	4.8564e-010
217540	9.9656e-002	-1.8469e-002	0.	4.8644e-010
217541	9.7938e-002	-2.1437e-002	0.	4.8885e-010
217542	9.9188e-002	-2.1437e-002	0.	4.8709e-010
217543	9.8281e-002	-2.0844e-002	0.	4.8838e-010
217544	9.8844e-002	-2.2031e-002	0.	4.8757e-010
217545	0.11344	-1.1937e-002	0.	4.6599e-010
217546	0.11469	-1.1937e-002	0.	4.6414e-010
217547	0.11378	-1.1344e-002	0.	4.6547e-010
217548	0.11434	-1.2531e-002	0.	4.6466e-010
217551	0.11481	-9.5625e-003	0.	4.6392e-010
217552	0.11606	-9.5625e-003	0.	4.6207e-010
217553	0.11572	-1.0156e-002	0.	4.6258e-010
217554	0.11516	-8.9688e-003	0.	4.634e-010
217558	0.10969	-1.1937e-002	0.	4.7153e-010
217559	0.10844	-1.1937e-002	0.	4.7338e-010
217560	0.10878	-1.1344e-002	0.	4.7285e-010
217561	0.10934	-1.2531e-002	0.	4.7206e-010
217563	0.11106	-9.5625e-003	0.	4.6946e-010
217564	0.10981	-9.5625e-003	0.	4.713e-010
217565	0.11072	-1.0156e-002	0.	4.6997e-010
217566	0.11016	-8.9688e-003	0.	4.7079e-010
217568	0.11106	-2.1437e-002	0.	4.6981e-010
217569	0.10981	-2.1437e-002	0.	4.7166e-010
217570	0.11072	-2.0844e-002	0.	4.703e-010
217571	0.11016	-2.2031e-002	0.	4.7117e-010
217572	0.10969	-1.9063e-002	0.	4.7177e-010
217573	0.10844	-1.9063e-002	0.	4.7362e-010
217574	0.10878	-1.9656e-002	0.	4.7313e-010
217575	0.10934	-1.8469e-002	0.	4.7227e-010
217576	0.11481	-2.1437e-002	0.	4.6423e-010
217577	0.11606	-2.1437e-002	0.	4.6236e-010
217578	0.11572	-2.0844e-002	0.	4.6286e-010
217579	0.11516	-2.2031e-002	0.	4.6373e-010
217580	0.11344	-1.9063e-002	0.	4.6621e-010
217581	0.11469	-1.9063e-002	0.	4.6434e-010
217582	0.11378	-1.9656e-002	0.	4.6571e-010
217583	0.11434	-1.8469e-002	0.	4.6484e-010
217584	0.12344	-1.1937e-002	0.	4.5115e-010
217585	0.12469	-1.1937e-002	0.	4.4929e-010
217586	0.12378	-1.1344e-002	0.	4.5064e-010
217587	0.12434	-1.2531e-002	0.	4.4981e-010
217589	0.12481	-9.5625e-003	0.	4.4909e-010
217590	0.12606	-9.5625e-003	0.	4.4723e-010
217591	0.12572	-1.0156e-002	0.	4.4775e-010
217592	0.12516	-8.9688e-003	0.	4.4858e-010
217596	0.11969	-1.1937e-002	0.	4.5672e-010
217597	0.11844	-1.1937e-002	0.	4.5858e-010
217598	0.11878	-1.1344e-002	0.	4.5806e-010
217599	0.11934	-1.2531e-002	0.	4.5724e-010
217601	0.12106	-9.5625e-003	0.	4.5466e-010
217602	0.11981	-9.5625e-003	0.	4.5651e-010
217603	0.12072	-1.0156e-002	0.	4.5517e-010
217604	0.12016	-8.9688e-003	0.	4.56e-010
217606	0.12106	-2.1437e-002	0.	4.5489e-010
217607	0.11981	-2.1437e-002	0.	4.5676e-010
217608	0.12072	-2.0844e-002	0.	4.5539e-010
217609	0.12016	-2.2031e-002	0.	4.5626e-010
217610	0.11969	-1.9063e-002	0.	4.5689e-010
217611	0.11844	-1.9063e-002	0.	4.5875e-010
217612	0.11878	-1.9656e-002	0.	4.5825e-010
217613	0.11934	-1.8469e-002	0.	4.5738e-010
217614	0.12481	-2.1437e-002	0.	4.4927e-010
217615	0.12606	-2.1437e-002	0.	4.474e-010
217616	0.12572	-2.0844e-002	0.	4.479e-010
217617	0.12516	-2.2031e-002	0.	4.4877e-010
217618	0.12344	-1.9063e-002	0.	4.5128e-010
217619	0.12469	-1.9063e-002	0.	4.4941e-010
217620	0.12378	-1.9656e-002	0.	4.5078e-010
217621	0.12434	-1.8469e-002	0.	4.4992e-010
217622	0.13344	-1.1937e-002	0.	4.3626e-010
217623	0.13469	-1.1937e-002	0.	4.344e-010
217624	0.13378	-1.1344e-002	0.	4.3575e-010
217625	0.13434	-1.2531e-002	0.	4.3492e-010
217627	0.12969	-1.1937e-002	0.	4.4185e-010
217628	0.12844	-1.1937e-002	0.	4.4371e-010
217629	0.12878	-1.1344e-002	0.	4.432e-010
217630	0.12934	-1.2531e-002	0.	4.4237e-010
217633	0.12981	-9.5625e-003	0.	4.4166e-010
217634	0.13106	-9.5625e-003	0.	4.3979e-010
217635	0.13072	-1.0156e-002	0.	4.4031e-010
217636	0.13016	-8.9688e-003	0.	4.4114e-010
217639	0.12981	-2.1437e-002	0.	4.4178e-010
217640	0.13106	-2.1437e-002	0.	4.3991e-010
217641	0.13072	-2.0844e-002	0.	4.4042e-010
217642	0.13016	-2.2031e-002	0.	4.4128e-010
217643	0.12969	-1.9063e-002	0.	4.4194e-010
217644	0.12844	-1.9063e-002	0.	4.4381e-010
217645	0.12878	-1.9656e-002	0.	4.433e-010
217646	0.12934	-1.8469e-002	0.	4.4244e-010
217647	0.13344	-1.9063e-002	0.	4.3633e-010
217648	0.13469	-1.9063e-002	0.	4.3446e-010
217649	0.13378	-1.9656e-002	0.	4.3582e-010
217650	0.13434	-1.8469e-002	0.	4.3497e-010
217651	0.16344	-1.1937e-002	0.	3.9146e-010
217652	0.16469	-1.1937e-002	0.	3.896e-010
217653	0.16378	-1.1344e-002	0.	3.9095e-010
217654	0.16434	-1.2531e-002	0.	3.9011e-010
217657	0.15969	-1.1937e-002	0.	3.9707e-010
217658	0.15844	-1.1937e-002	0.	3.9894e-010
217659	0.15878	-1.1344e-002	0.	3.9843e-010
217660	0.15934	-1.2531e-002	0.	3.9758e-010
217663	0.15981	-9.5625e-003	0.	3.9689e-010
217664	0.16106	-9.5625e-003	0.	3.9502e-010
217665	0.16072	-1.0156e-002	0.	3.9553e-010
217666	0.16016	-8.9688e-003	0.	3.9638e-010
217669	0.15981	-2.1437e-002	0.	3.9687e-010
217670	0.16106	-2.1437e-002	0.	3.95e-010
217671	0.16072	-2.0844e-002	0.	3.9551e-010
217672	0.16016	-2.2031e-002	0.	3.9635e-010
217673	0.15969	-1.9063e-002	0.	3.9706e-010
217674	0.15844	-1.9063e-002	0.	3.9893e-010
217675	0.15878	-1.9656e-002	0.	3.9841e-010
217676	0.15934	-1.8469e-002	0.	3.9757e-010
217677	0.16344	-1.9063e-002	0.	3.9145e-010
217678	0.16469	-1.9063e-002	0.	3.8958e-010
217679	0.16378	-1.9656e-002	0.	3.9093e-010
217680	0.16434	-1.8469e-002	0.	3.9009e-010
217681	0.21344	-1.1937e-002	0.	3.1669e-010
217682	0.21469	-1.1937e-002	0.	3.1482e-010
217683	0.21378	-1.1344e-002	0.	3.1618e-010
217684	0.21434	-1.2531e-002	0.	3.1533e-010
217686	0.20969	-1.1937e-002	0.	3.223e-010
217687	0.20844	-1.1937e-002	0.	3.2417e-010
217688	0.20878	-1.1344e-002	0.	3.2366e-010
217689	0.20934	-1.2531e-002	0.	3.2281e-010
217691	0.21106	-9.5625e-003	0.	3.2025e-010
217692	0.20981	-9.5625e-003	0.	3.2212e-010
217693	0.21072	-1.0156e-002	0.	3.2076e-010
